,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
6262,52,management,divorced,primary,no,92,no,yes,cellular,16,jul,469,7,-1,0,unknown,no
6263,52,management,divorced,tertiary,no,-803,yes,no,cellular,7,aug,131,3,-1,0,unknown,no
6264,52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,210,2,-1,0,unknown,yes
6265,52,management,married,primary,no,48,no,no,unknown,9,jun,135,2,-1,0,unknown,no
6266,52,management,married,secondary,no,0,yes,yes,unknown,27,may,62,13,-1,0,unknown,no
6267,52,management,married,secondary,no,173,no,no,unknown,23,may,48,5,-1,0,unknown,no
6268,52,management,married,secondary,no,189,no,no,cellular,22,aug,90,2,-1,0,unknown,no
6269,52,management,married,secondary,no,335,no,no,cellular,21,oct,411,1,182,1,failure,yes
6270,52,management,married,tertiary,no,-2712,yes,yes,cellular,2,apr,253,1,-1,0,unknown,no
6271,52,management,married,tertiary,no,6,no,no,telephone,19,oct,57,1,-1,0,unknown,no
6272,52,management,married,tertiary,no,31,no,no,cellular,10,mar,135,1,-1,0,unknown,yes
6273,52,management,married,tertiary,no,193,no,no,cellular,30,apr,381,1,269,1,failure,yes
6274,52,management,married,tertiary,no,291,no,no,cellular,21,aug,150,3,-1,0,unknown,no
6275,52,management,married,tertiary,no,388,no,no,cellular,25,may,272,1,-1,0,unknown,yes
6276,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
6277,52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes
6278,52,management,married,tertiary,no,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,no
6279,52,management,married,tertiary,no,1227,no,no,cellular,22,aug,1123,4,-1,0,unknown,yes
6280,52,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,no
6281,52,management,married,tertiary,no,1453,no,no,telephone,29,jul,254,21,-1,0,unknown,no
6282,52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure,no
6283,52,management,married,tertiary,no,3634,no,no,cellular,8,feb,341,8,-1,0,unknown,yes
6284,52,management,married,tertiary,no,4358,no,no,telephone,31,jul,30,7,-1,0,unknown,no
6285,52,management,married,tertiary,no,4675,no,no,cellular,12,feb,181,3,-1,0,unknown,yes
6286,52,management,married,tertiary,no,7135,no,no,cellular,19,aug,1032,3,-1,0,unknown,yes
6287,52,management,married,tertiary,no,11650,yes,no,cellular,17,nov,48,1,-1,0,unknown,no
6288,52,management,married,unknown,no,2240,yes,no,unknown,13,may,845,1,-1,0,unknown,yes
6289,52,management,single,tertiary,no,741,no,no,cellular,7,aug,63,2,-1,0,unknown,no
6290,52,retired,divorced,primary,no,-779,yes,yes,cellular,17,apr,709,1,-1,0,unknown,yes
6291,52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown,no
6292,52,retired,divorced,tertiary,no,-309,yes,no,unknown,19,jun,500,2,-1,0,unknown,yes
6293,52,retired,divorced,tertiary,no,3687,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes
6294,52,retired,married,primary,no,6,no,no,cellular,22,aug,82,2,-1,0,unknown,no
6295,52,retired,married,secondary,no,0,no,no,cellular,22,aug,351,5,-1,0,unknown,no
6296,52,retired,married,secondary,no,603,no,yes,unknown,9,jun,79,1,-1,0,unknown,no
6297,52,retired,married,tertiary,no,350,no,yes,cellular,9,jul,156,1,-1,0,unknown,no
6298,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no
6299,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,no
6300,52,self-employed,married,secondary,no,517,no,no,cellular,26,aug,77,4,-1,0,unknown,no
6301,52,self-employed,married,tertiary,no,2289,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
6302,52,self-employed,single,primary,no,217,no,yes,cellular,15,jul,193,6,-1,0,unknown,no
6303,52,services,divorced,secondary,no,36,yes,yes,cellular,11,may,930,1,-1,0,unknown,yes
6304,52,services,married,primary,no,306,yes,no,cellular,13,may,650,5,-1,0,unknown,yes
6305,52,services,married,primary,no,911,no,no,unknown,20,jun,29,2,-1,0,unknown,no
6306,52,services,married,secondary,no,-336,no,yes,unknown,12,jun,111,8,-1,0,unknown,no
6307,52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no
6308,52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,unknown,no
6309,52,services,married,secondary,no,659,no,no,cellular,28,jan,390,4,93,1,success,yes
6310,52,services,married,secondary,no,1000,no,no,cellular,5,aug,766,2,-1,0,unknown,yes
6311,52,services,married,secondary,no,2081,yes,no,unknown,29,may,150,1,-1,0,unknown,no
6312,52,services,married,secondary,no,2993,no,no,cellular,11,mar,96,6,-1,0,unknown,no
6313,52,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,no
6314,52,services,married,unknown,no,482,yes,yes,cellular,28,jul,83,7,-1,0,unknown,no
6315,52,technician,divorced,secondary,no,152,no,no,cellular,13,aug,404,6,-1,0,unknown,yes
6316,52,technician,divorced,secondary,no,511,no,yes,cellular,20,aug,98,4,-1,0,unknown,no
6317,52,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,no
6318,52,technician,married,secondary,no,0,yes,no,cellular,1,jun,144,1,83,1,failure,no
6319,52,technician,married,secondary,no,117,no,no,cellular,26,feb,959,3,186,6,success,yes
6320,52,technician,married,secondary,no,136,no,no,cellular,28,aug,88,5,-1,0,unknown,no
6321,52,technician,married,secondary,no,137,no,no,cellular,6,jul,227,2,-1,0,unknown,yes
6322,52,technician,married,secondary,no,234,no,no,cellular,17,nov,255,1,-1,0,unknown,yes
6323,52,technician,married,secondary,no,337,yes,no,cellular,8,may,247,1,261,4,failure,no
6324,52,technician,married,secondary,no,371,yes,yes,cellular,21,apr,224,2,182,1,success,yes
6325,52,technician,married,secondary,no,371,yes,yes,cellular,21,oct,453,1,183,3,success,yes
6326,52,technician,married,secondary,no,386,no,no,cellular,20,apr,438,1,-1,0,unknown,yes
6327,52,technician,married,secondary,no,475,yes,no,cellular,28,jul,121,3,-1,0,unknown,no
6328,52,technician,married,secondary,no,851,no,no,unknown,17,jun,87,2,-1,0,unknown,no
6329,52,technician,married,secondary,no,930,yes,no,unknown,2,jun,94,16,-1,0,unknown,no
6330,52,technician,married,secondary,no,1490,no,yes,unknown,17,jun,420,4,-1,0,unknown,no
6331,52,technician,married,secondary,no,5303,yes,no,unknown,19,oct,133,1,-1,0,unknown,yes
6332,52,technician,married,tertiary,no,0,no,no,cellular,9,nov,467,3,92,7,failure,yes
6333,52,technician,married,tertiary,no,0,no,yes,cellular,5,aug,409,1,-1,0,unknown,no
6334,52,technician,married,tertiary,no,523,yes,yes,cellular,8,jul,113,1,-1,0,unknown,no
6335,52,technician,married,tertiary,no,876,no,no,cellular,4,may,601,3,-1,0,unknown,yes
6336,52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,success,yes
6337,52,technician,married,unknown,no,425,yes,no,cellular,28,jan,219,2,254,3,failure,no
6338,52,unemployed,divorced,secondary,no,230,no,no,cellular,24,dec,422,2,-1,0,unknown,yes
6339,52,unemployed,married,primary,no,959,no,no,telephone,30,jul,694,2,-1,0,unknown,yes
6340,52,unemployed,married,primary,no,1724,no,no,cellular,29,jan,73,1,-1,0,unknown,no
6341,52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
6342,52,unemployed,married,secondary,no,94,no,no,cellular,30,apr,244,1,-1,0,unknown,yes
6343,52,unemployed,married,secondary,no,1416,no,no,cellular,10,mar,436,2,182,1,success,yes
6344,52,unemployed,married,secondary,no,1416,no,no,cellular,13,sep,218,3,187,3,success,yes
6345,52,unemployed,married,secondary,no,2251,yes,no,unknown,3,jun,58,9,-1,0,unknown,no
6346,52,unknown,married,unknown,no,5361,no,no,cellular,5,aug,607,3,-1,0,unknown,yes
6347,53,admin.,divorced,secondary,no,-372,yes,no,unknown,26,may,104,1,-1,0,unknown,no
6348,53,admin.,divorced,secondary,no,0,yes,yes,cellular,6,aug,1452,1,98,2,failure,yes
6349,53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,no
6350,53,admin.,divorced,unknown,no,257,no,no,cellular,11,jul,1310,2,-1,0,unknown,yes
6351,53,admin.,married,primary,no,228,yes,no,unknown,16,may,97,1,-1,0,unknown,no
6352,53,admin.,married,secondary,no,53,yes,no,cellular,18,may,387,1,-1,0,unknown,yes
6353,53,admin.,married,secondary,no,109,no,no,telephone,2,jun,270,1,-1,0,unknown,yes
6354,53,admin.,married,secondary,no,578,no,no,cellular,29,aug,59,2,-1,0,unknown,no
6355,53,admin.,married,secondary,no,849,yes,no,cellular,6,feb,3102,3,-1,0,unknown,yes
6356,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,yes
6357,53,admin.,married,secondary,no,1796,no,no,telephone,16,mar,295,1,91,2,success,yes
6358,53,admin.,married,secondary,no,3765,no,no,unknown,20,jun,1094,3,-1,0,unknown,yes
6359,53,admin.,married,secondary,no,10541,no,no,cellular,9,feb,164,2,92,1,success,yes
6360,53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,-1,0,unknown,yes
6361,53,admin.,single,secondary,no,654,no,no,unknown,10,jul,67,1,-1,0,unknown,yes
6362,53,admin.,single,secondary,no,2892,no,no,cellular,9,apr,527,3,-1,0,unknown,yes
6363,53,blue-collar,divorced,primary,no,559,no,no,telephone,9,feb,16,5,-1,0,unknown,no
6364,53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,aug,254,1,-1,0,unknown,yes
6365,53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes
6366,53,blue-collar,divorced,secondary,no,640,yes,no,cellular,11,may,321,2,-1,0,unknown,no
6367,53,blue-collar,married,primary,no,252,no,no,cellular,31,jul,727,4,-1,0,unknown,yes
6368,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
6369,53,blue-collar,married,primary,no,343,yes,no,cellular,25,jul,616,5,-1,0,unknown,yes
6370,53,blue-collar,married,primary,no,751,yes,no,cellular,3,feb,1528,2,-1,0,unknown,yes
6371,53,blue-collar,married,primary,no,1388,no,no,cellular,7,aug,139,4,-1,0,unknown,no
6372,53,blue-collar,married,primary,no,2295,no,no,cellular,21,aug,65,10,-1,0,unknown,no
6373,53,blue-collar,married,primary,yes,-462,no,no,cellular,29,jan,470,1,-1,0,unknown,yes
6374,53,blue-collar,married,secondary,no,-76,no,no,cellular,29,jan,173,1,164,4,other,no
6375,53,blue-collar,married,secondary,no,-8,no,no,cellular,5,aug,794,1,-1,0,unknown,yes
6376,53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,no
6377,53,blue-collar,married,secondary,no,2,yes,no,unknown,16,may,851,2,-1,0,unknown,no
6378,53,blue-collar,married,secondary,no,136,yes,no,unknown,15,may,99,1,-1,0,unknown,no
6379,53,blue-collar,married,secondary,no,913,yes,no,cellular,23,jul,730,1,-1,0,unknown,no
6380,53,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,no
6381,53,blue-collar,married,secondary,no,1093,yes,yes,unknown,16,jun,244,3,-1,0,unknown,no
6382,53,blue-collar,married,secondary,no,1103,yes,yes,cellular,4,feb,101,2,250,4,failure,no
6383,53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes
6384,53,blue-collar,married,secondary,no,3079,no,no,cellular,5,apr,759,1,-1,0,unknown,no
6385,53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,223,7,-1,0,unknown,no
6386,53,blue-collar,married,secondary,no,5700,yes,no,unknown,14,may,97,1,-1,0,unknown,no
6387,53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,yes
6388,53,blue-collar,married,secondary,no,21522,no,no,unknown,24,jun,146,4,-1,0,unknown,no
6389,53,blue-collar,married,unknown,no,111,no,no,unknown,20,jun,39,3,-1,0,unknown,no
6390,53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,no
6391,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,yes
6392,53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,no
6393,53,entrepreneur,married,secondary,no,288,no,no,unknown,6,may,69,1,-1,0,unknown,no
6394,53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,1044,5,-1,0,unknown,yes
6395,53,housemaid,divorced,secondary,no,292,no,no,unknown,12,jun,92,2,-1,0,unknown,no
6396,53,housemaid,married,primary,no,362,no,no,cellular,28,jul,1169,2,-1,0,unknown,yes
6397,53,housemaid,married,primary,no,1903,no,no,unknown,5,jun,827,1,-1,0,unknown,no
6398,53,housemaid,married,primary,yes,945,no,no,cellular,29,jan,82,2,-1,0,unknown,no
6399,53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,-1,0,unknown,no
6400,53,management,divorced,secondary,no,1004,no,yes,telephone,22,dec,119,1,-1,0,unknown,yes
6401,53,management,divorced,tertiary,no,50,yes,no,cellular,15,may,669,1,337,3,failure,yes
6402,53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,-1,0,unknown,yes
6403,53,management,divorced,tertiary,no,2152,no,no,cellular,13,feb,75,3,-1,0,unknown,yes
6404,53,management,divorced,tertiary,no,6388,yes,no,telephone,23,jul,203,2,-1,0,unknown,no
6405,53,management,married,secondary,no,90,yes,no,telephone,20,apr,67,5,-1,0,unknown,no
6406,53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,yes
6407,53,management,married,secondary,no,2693,no,no,cellular,21,nov,140,1,-1,0,unknown,no
6408,53,management,married,tertiary,no,0,no,no,cellular,11,aug,608,2,-1,0,unknown,yes
6409,53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,no
6410,53,management,married,tertiary,no,75,no,no,cellular,20,aug,216,2,-1,0,unknown,no
6411,53,management,married,tertiary,no,232,yes,no,telephone,29,jan,32,1,-1,0,unknown,no
6412,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,no
6413,53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,-1,0,unknown,no
6414,53,management,married,tertiary,no,583,no,no,cellular,17,nov,226,1,184,4,success,yes
6415,53,management,married,tertiary,no,800,no,no,cellular,18,nov,90,1,-1,0,unknown,no
6416,53,management,married,tertiary,no,1348,no,yes,cellular,17,jul,120,3,-1,0,unknown,no
6417,53,management,married,tertiary,no,1356,yes,no,cellular,5,aug,397,2,93,2,failure,no
6418,53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,no
6419,53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
6420,53,management,married,tertiary,no,5261,no,yes,cellular,25,jul,1209,3,-1,0,unknown,no
6421,53,management,married,tertiary,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
6422,53,management,married,tertiary,no,9072,no,no,cellular,18,nov,117,2,-1,0,unknown,no
6423,53,management,married,tertiary,no,20772,no,no,cellular,4,feb,715,1,-1,0,unknown,no
6424,53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no
6425,53,management,married,unknown,no,527,yes,no,cellular,23,jul,71,3,-1,0,unknown,no
6426,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,yes
6427,53,retired,divorced,tertiary,no,-309,yes,no,cellular,21,aug,343,2,428,2,success,yes
6428,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no
6429,53,retired,married,primary,no,1068,no,no,cellular,28,jan,200,1,-1,0,unknown,no
6430,53,retired,married,secondary,no,1296,yes,no,unknown,17,jun,115,1,-1,0,unknown,no
6431,53,retired,married,tertiary,no,2269,no,no,cellular,17,nov,1091,2,150,1,success,yes
6432,53,self-employed,married,secondary,no,248,no,yes,cellular,17,nov,99,1,126,3,failure,no
6433,53,self-employed,married,secondary,no,534,yes,no,cellular,29,jul,115,4,-1,0,unknown,no
6434,53,self-employed,married,tertiary,no,20,yes,no,cellular,7,aug,218,2,-1,0,unknown,no
6435,53,self-employed,married,tertiary,no,290,no,yes,cellular,24,jul,303,3,-1,0,unknown,no
6436,53,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591,1,-1,0,unknown,yes
6437,53,services,divorced,primary,no,3107,no,no,unknown,5,jun,152,1,-1,0,unknown,no
6438,53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes
6439,53,services,married,primary,no,49,no,no,unknown,28,may,152,1,-1,0,unknown,no
6440,53,services,married,primary,no,8918,yes,no,telephone,23,jul,173,2,-1,0,unknown,no
6441,53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
6442,53,services,married,secondary,no,341,no,no,cellular,30,apr,423,2,-1,0,unknown,yes
6443,53,services,married,secondary,no,367,yes,yes,cellular,29,jan,155,1,261,2,failure,no
6444,53,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown,no
6445,53,services,married,unknown,no,257,yes,no,unknown,5,may,209,2,-1,0,unknown,no
6446,53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown,no
6447,53,technician,divorced,secondary,no,392,yes,no,cellular,28,jan,70,1,245,1,failure,no
6448,53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes
6449,53,technician,married,primary,no,6181,no,no,cellular,14,jul,817,2,209,3,other,yes
6450,53,technician,married,primary,no,6839,yes,no,cellular,19,nov,77,1,-1,0,unknown,no
6451,53,technician,married,secondary,no,-725,yes,no,unknown,27,may,1205,1,-1,0,unknown,yes
6452,53,technician,married,secondary,no,6,yes,no,unknown,5,may,517,1,-1,0,unknown,no
6453,53,technician,married,secondary,no,100,no,no,cellular,13,aug,205,4,-1,0,unknown,no
6454,53,technician,married,secondary,no,195,yes,no,cellular,19,may,472,1,90,6,success,yes
6455,53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes
6456,53,technician,married,secondary,no,287,no,no,telephone,6,feb,13,5,-1,0,unknown,no
6457,53,technician,married,secondary,no,480,no,no,unknown,6,jun,648,2,-1,0,unknown,yes
6458,53,technician,married,secondary,no,1776,no,no,unknown,18,jun,443,7,-1,0,unknown,no
6459,53,technician,married,secondary,no,1982,yes,yes,cellular,27,nov,160,1,-1,0,unknown,yes
6460,53,technician,married,secondary,no,6831,no,no,cellular,13,may,1130,2,-1,0,unknown,yes
6461,53,technician,married,secondary,no,8417,yes,no,unknown,14,may,435,1,-1,0,unknown,no
6462,53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,-1,0,unknown,yes
6463,53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,yes
6464,53,technician,married,tertiary,no,431,yes,no,cellular,5,may,55,1,328,1,failure,no
6465,53,technician,married,tertiary,no,673,yes,no,cellular,9,jul,182,1,-1,0,unknown,no
6466,53,technician,married,tertiary,no,988,no,no,cellular,20,aug,1408,5,-1,0,unknown,yes
6467,53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,95,4,182,7,success,no
6468,53,technician,married,tertiary,no,9001,no,no,cellular,5,apr,170,1,-1,0,unknown,yes
6469,53,technician,single,secondary,no,-165,yes,no,cellular,9,jul,89,1,-1,0,unknown,no
6470,53,technician,single,secondary,no,925,no,no,cellular,25,aug,930,3,-1,0,unknown,yes
6471,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,-1,0,unknown,no
6472,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,0,unknown,yes
6473,53,unemployed,divorced,secondary,no,587,no,no,cellular,19,nov,561,1,-1,0,unknown,yes
6474,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,yes
6475,53,unemployed,married,secondary,no,582,yes,no,unknown,8,may,96,2,-1,0,unknown,no
6476,53,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259,3,-1,0,unknown,no
6477,53,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,5,-1,0,unknown,no
6478,53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown,no
6479,54,admin.,divorced,secondary,no,0,yes,yes,cellular,4,feb,330,1,182,3,success,no
6480,54,admin.,divorced,secondary,no,200,no,no,cellular,3,jun,170,1,-1,0,unknown,yes
6481,54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,yes
6482,54,admin.,divorced,secondary,no,1872,no,no,cellular,13,feb,439,5,-1,0,unknown,yes
6483,54,admin.,married,primary,no,0,no,no,cellular,30,jul,255,2,-1,0,unknown,no
6484,54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,no
6485,54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes
6486,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
